Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
162,0,344,168,80,137,110,0,25,188,133,392,260,447,2145,33,0,304,94,30,145,151,0,67,207,164,413,282,332
161,0,336,172,83,131,107,0,27,180,128,382,260,456,4145,28,0,291,96,28,148,156,0,63,206,168,426,298,349
156,0,332,170,80,132,105,0,21,172,126,378,262,456,6145,21,0,280,93,18,143,163,0,67,216,168,434,310,363
156,0,332,167,80,126,95,0,12,166,122,376,263,446,8145,25,0,285,90,20,143,163,0,69,223,175,437,312,364
152,0,317,160,74,116,90,0,4,162,122,377,273,452,10145,19,0,288,93,15,151,174,0,72,223,174,446,316,371
138,0,296,147,67,106,84,0,0,151,119,372,284,471,12145,24,0,290,91,16,152,172,0,68,223,183,464,338,380
117,0,282,149,65,104,81,0,0,133,112,368,288,487,14145,19,0,271,91,13,151,177,0,73,226,195,472,343,408
119,0,275,139,55,95,75,0,0,133,112,358,288,477,16145,21,0,276,89,15,154,172,0,65,226,197,485,360,418
120,0,269,138,57,91,71,0,0,132,114,358,295,484,18145,21,0,274,89,16,151,172,0,74,231,204,479,359,413
112,0,263,148,58,93,67,0,0,122,116,362,307,504,20145,24,0,286,93,24,160,176,0,78,231,202,483,358,403
117,0,256,143,57,85,60,0,0,124,110,358,314,495,22145,25,0,296,98,28,159,173,0,84,238,201,479,345,389
118,0,251,145,55,80,55,0,0,128,109,349,309,492,24145,28,0,311,89,27,164,175,0,91,247,204,472,332,371
124,0,259,148,56,91,60,0,0,120,111,353,315,489,26145,33,0,337,93,38,174,176,0,93,256,208,478,322,363
128,0,251,147,54,86,60,0,0,121,116,345,305,486,28145,35,0,359,95,46,189,188,0,103,256,206,479,309,349
124,0,253,151,55,85,57,0,0,111,111,332,307,482,30145,31,0,368,95,41,199,197,0,111,267,205,473,287,325
118,0,275,156,62,77,43,0,0,103,111,332,303,470,32145,38,0,389,95,41,206,206,0,111,279,205,476,277,313
103,0,309,153,58,78,37,0,0,99,109,325,304,466,34145,49,0,423,98,54,211,205,0,120,291,208,486,278,293
97,0,337,153,60,73,35,0,0,105,115,330,302,472,36145,49,0,440,94,52,215,211,0,128,299,215,477,263,280
84,0,366,153,63,76,36,0,0,106,118,336,305,477,38145,52,0,452,93,50,226,223,0,134,303,227,492,279,299
65,3,366,135,53,68,39,0,0,112,115,336,294,468,40145,44,0,455,89,53,232,223,0,137,301,230,522,309,327
36,6,365,127,47,65,42,0,0,110,101,325,296,467,42145,26,0,429,76,44,227,232,0,143,317,240,553,344,375
10,1,355,119,44,59,40,0,0,105,91,327,305,471,44145,9,0,393,64,34,223,233,0,138,309,264,581,387,439
0,0,339,109,33,54,38,0,0,94,92,318,312,486,46145,0,0,345,63,21,208,228,0,135,302,284,613,450,501
0,0,309,93,21,44,33,0,0,88,84,301,299,462,48146,0,0,298,57,14,196,218,0,129,304,302,672,534,574
0,0,287,85,12,41,34,0,0,73,58,278,269,439,50145,0,0,255,59,7,194,223,0,121,295,318,700,600,628
0,0,273,60,0,28,28,0,0,75,38,241,230,383,52145,0,0,240,65,6,194,234,0,121,312,315,728,624,665
0,0,264,51,0,17,27,0,0,63,8,201,170,318,54145,0,0,230,72,12,201,237,0,124,332,318,757,654,686
0,0,265,44,0,18,33,0,0,54,0,153,108,251,56145,0,0,218,67,13,209,243,0,133,346,336,796,683,726
0,0,271,56,0,12,38,0,0,38,0,109,46,173,58145,0,0,237,73,30,228,257,0,150,371,350,827,723,752
55,0,285,54,0,0,37,0,0,24,0,39,0,77,60145,1,0,259,76,42,238,256,0,162,396,359,856,728,763
112,0,296,38,0,0,27,0,0,0,0,0,0,0,62145,0,0,271,67,42,249,276,0,173,437,356,871,698,770
144,0,290,11,0,4,22,0,0,0,0,0,0,0,64145,0,0,328,48,38,267,305,0,188,514,345,873,617,701
181,0,287,0,0,2,15,0,0,0,0,0,0,0,66145,0,0,420,36,48,285,345,0,194,594,309,855,521,618
194,0,287,0,0,0,0,0,0,0,0,0,0,0,68145,0,26,492,29,55,309,379,0,202,659,288,837,441,556
